the_geom,cp,nombre,codigoine,jurisdicci,cartodb_id,created_at,updated_at
0101000020E6100000B2263A31064CDDBF092F275E96F34340,12414,Vall de Almonacid,12125,12125,489,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000045B1DAD3A968D2BF0D065AF533C84340,46137,La Pobla de Farnals,46199,46199,490,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000019BA1D163CDED13F4BBFE278BC1F4440,12579,Alcal� de Xivert,12004,12004,491,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000974025A66310B4BF667CF23B1F1D4440,12166,Sierra Engarcer�n,12105,12105,492,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000093223A5FFC58D2BF3C57A810591F4440,12134,Chodos/Xodos,12055,12055,493,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D82206C576CBDABFFC43F459E5194440,12124,Villahermosa del R�o,12130,12130,494,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008A653E113C5CE1BF838F4223E2174440,12127,Cortes de Arenoso,12048,12048,495,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001E1503523708E0BF727D693CB3114440,12126,Cortes de Arenoso,12048,12048,496,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000097BE146D79CADABF2F888630E5104440,12125,Zucaina,12142,12142,497,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FB200E65B150D8BF6052CC05AF104440,12123,Castillo de Villamalefa,12041,12041,498,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C34DF98CA0F3D1BFD41AE44965114440,12120,Lucena del Cid,12072,12072,499,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000EDB0D858E614CEBF6CE391B6F70E4440,12122,Figueroles,12060,12060,500,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C8AED1E38C4EC6BF35B260D92E0F4440,12119,Costur,12049,12049,501,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008385DE32853DC5BF11A45C372D144440,12118,Useras/Les Useres,12122,12122,502,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C23F6E756BBCAABFC8496D75860E4440,12192,Vilafam�s,12128,12128,503,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FE5E01912D03563F97B90BCE1E0D4440,12191,La Pobla Tornesa,12094,12094,504,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000054632CEAA5C4C13FAC2F4A45930B4440,12594,Oropesa del Mar/Orpesa,12085,12085,505,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000395F04F4C897C1BFBE6D455C8C074440,12130,Sant Joan de Mor�,12902,12902,506,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B0C61733847CCBBF951A8BCA7F094440,12110,L'Alcora,12005,12005,507,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000053B421E361BFD1BF0ABF6589C9024440,12210,Ribesalbes,12095,12095,508,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E6B202676134D4BF96209F8B5E024440,12230,Fanzara,12059,12059,509,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C3680ECCA37FD5BFE8313B3BDB034440,12230,Vallat,12123,12123,510,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000350999E4AACDD6BF44E7916364034440,12230,Espadilla,12058,12058,511,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008C6078859672D7BF1A98DBA446054440,12230,Toga,12113,12113,512,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C0454A5771D5D7BF94F0E969150B4440,12123,Ludiente,12073,12073,513,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000096E5CD16DA77D9BF75F9A3A94C064440,12232,Torrechiva,12118,12118,514,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E8B4799B13E0DABF11B3682FB2024440,12225,Fuentes de Ay�dar,12064,12064,515,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000020B65580439DDDBFEA03EEC7EE064440,12231,Cirat,12046,12046,516,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003E743115E2CCE0BF9EBB53AC95084440,12448,Montanejos,12079,12079,517,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E69E9483B4BAE1BF9CCEA4E997044440,12447,Mont�n,12078,12078,518,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F1F56E50A3F2E2BFDFB60232670D4440,12428,Puebla de Arenoso,12092,12092,519,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002122D4EE0181E3BFFE1F445517084440,12428,Fuente la Reina,12063,12063,520,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001643F73260B3E4BFD8B60D3182074440,12428,Villanueva de Viver,12133,12133,521,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005870D655CCF0E4BFA92805BAAA024440,12429,Pina de Montalgrao,12090,12090,522,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005985DC83FA51F2BF392FD981B5054440,46140,Puebla de San Miguel,46201,46201,523,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007D2EE6536022F4BF92C178203D0C4440,46143,Torrebaja,46242,46242,524,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008404A1A4EA95F4BF7E08953201084440,46140,Ademuz,46001,46001,525,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FB3E1D0B916FF5BFF811990E03084440,46145,Vallanca,46252,46252,526,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D736D4676DDDF4BF99E4CB2B9A104440,46141,Castielfabib,46092,46092,527,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000A1AED8C58FECE7BF738388718FFD4340,12429,El Toro,12115,12115,528,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000188599F85B01DCBF21196435A7FE4340,12225,Torralba del Pinar,12116,12116,529,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000070E1BD2D1B0EE0BFB01CE270F9FD4340,12449,Higueras,12069,12069,530,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FD40E899FA33D5BF0B9BDEFBCFF94340,12223,Sueras/Suera,12108,12108,531,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000053F7A8F230F3D0BFE481DBBF7BFB4340,12200,Onda,12084,12084,532,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DB0427D63687A8BF703CFEFEBCFD4340,12006,Castell�n de la Plana/Castell� de la Plana,12040,12040,533,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004AEC6F619196B9BF8430D0841AF84340,12540,Vila-real,12135,12135,534,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F36A80A67F01C4BF686F9DF51EED4340,12520,Nules,12082,12082,535,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000005666CAE7EB3D3BF5D9CABD6C5F04340,12528,Eslida,12057,12057,536,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000178F3AAD7837E0BFC69F89EAFAEF4340,12470,Navajas,12081,12081,537,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BB9EA17FCC52DDBF26C8160C57EE4340,12413,Castellnovo,12039,12039,538,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000AE7EACA4205E5BF278B6BDD36F34340,12469,Teresa,12110,12110,539,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000021AA146B54F5E5BF3F3C1E27A1F54340,12431,Tor�s,12114,12114,540,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000028D8370579BE6BFB84CFF496FF44340,12430,Bej�s,12022,12022,541,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002FBE9BA32EE0E6BFC816EE5BFFEC4340,12469,Saca�et,12097,12097,542,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BA3C626CB4ABF0BF0723559B22E24340,46177,Tu�jar,46247,46247,543,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000000AC1145B2C3CCBFB27E02EEF2D44340,46520,Sagunto/Sagunt,46220,46220,544,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009540CEC7AB0CE1BF0473674056824340,46815,La Llosa de Ranes,46157,46157,545,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000137D679CB6E3DABFE7B51C90B0734340,46840,La Pobla del Duc,46200,46200,546,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006A9FE913F54DCCBFC74F9BEA2F694340,3788,Vall de Gallinera - Beniali,3136,3136,547,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000099346B9CDDC1E5BF1C45C98AE82E4340,3679,Monforte del Cid,3088,3088,548,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000086EBFB71BAE9C43FE9BE4510D84F4440,12512,Rossell,12096,12096,549,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004C1368B38E8AD13F63E0D4F9E6504440,12599,Rossell,12096,12096,550,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C4468A91B76294BFC4ED3A4FCD544440,12319,Morella,12080,12080,551,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000064AB76E10BEAB4BFA04C0D260C5D4440,12313,Morella,12080,12080,552,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E723D0FC9114C0BF824C6D7856544440,12314,Morella,12080,12080,553,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006AF68A2ABE91C6BF88CFEB1F7D584440,12311,Morella,12080,12080,554,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000ABA94065238DB7BF8AE72725D64D4440,12316,Morella,12080,12080,555,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DF4BFC59F6DDBE3F192551E691414440,12370,Chert/Xert,12052,12052,556,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000CB51C8C86047A03F879D1AFD4F474440,12513,Morella,12080,12080,557,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C9F237E3F075BDBF547B6BAD01374440,12160,Ares del Maestrat,12014,12014,558,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009DDAC0633EAFC5BFC83EDDD374264440,12164,Culla,12051,12051,559,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000067052053923DC1BF1B9468D4B6214440,12133,Atzeneta del Maestrat,12001,12001,560,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002ADAA3B89970A7BF160179C86E254440,12164,Sierra Engarcer�n,12105,12105,561,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000009D339634C01933F058E1A29432A4440,12184,Alboc�sser,12003,12003,562,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BEDE251EB8FA4ABFF76586D1C52D4440,12164,Alboc�sser,12003,12003,563,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007D9286732252C43FD2364A4523114440,12595,Cabanes,12033,12033,564,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000A4D5C80DA554B0BFDA4C41A24A154440,12193,Vall d'Alba,12124,12124,565,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003FBDB97B1035BCBFBCC136A8BA134440,12131,Useras/Les Useres,12122,12122,566,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000062EF604A2196D1BFECFDEF6971084440,12119,L'Alcora,12005,12005,567,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000081675F69C4BFCABFC2012764440D4440,12121,L'Alcora,12005,12005,568,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E16652A1486BDBBF3A84F70F21084440,12232,Cirat,12046,12046,569,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000A822B8354FE8DFBF6B84E1027F0D4440,12448,Ara�uel,12013,12013,570,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E0BD36AC6482F4BF3DF253ECC90D4440,46142,Castielfabib,46092,46092,571,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009F2E48B69902F4BF261C3A8779104440,46144,Castielfabib,46092,46092,572,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008D0DE891F71BF4BF33F927A23A0F4440,46144,Torrebaja,46242,46242,573,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C008AF900BB6F6BF3CB7A13C750F4440,46140,Castielfabib,46092,46092,574,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000076486C2C65C8E4BF731B7788E8F94340,12469,Viver,12140,12140,575,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AA57F43BF888DEBFAA203F4F73EE4340,12414,Segorbe,12104,12104,576,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F970FFF98661D2BF85E0E433ABFA4340,12220,Onda,12084,12084,577,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002D6507CDDEDAA4BFDE8D156BC6FD4340,12002,Castell�n de la Plana/Castell� de la Plana,12040,12040,578,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008D135570CE98A3BFBD5038313FFE4340,12001,Castell�n de la Plana/Castell� de la Plana,12040,12040,579,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000034E1C502481AA3BF71A03E3F53FF4340,12004,Castell�n de la Plana/Castell� de la Plana,12040,12040,580,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005AB86C63E51599BFF587BC4E0EFE4340,12003,Castell�n de la Plana/Castell� de la Plana,12040,12040,581,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004EE1CDB540728D3F9F3A407FDDFC4340,12100,Castell�n de la Plana/Castell� de la Plana,12040,12040,582,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006919CF15B48DA3BF05E2FD73F6FC4340,12005,Castell�n de la Plana/Castell� de la Plana,12040,12040,583,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000858E0BA1296EBCBFFB7D8DCAD8E94340,12529,Nules,12082,12082,584,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BD468DEFDCB7CEBFCAC7453DEEDB4340,46513,Sagunto/Sagunt,46220,46220,585,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F6F70D4D2D42C7BF6453072889DE4340,12591,Almenara,12011,12011,586,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000070921D3D161ED4BF5675F14490D14340,46530,Sagunto/Sagunt,46220,46220,587,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FD44B7AF4927DCBFD4A18A1CD2CA4340,46127,B�tera,46070,46070,588,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000252DBC117A73E5BFB474A7FE4BD44340,46174,Dome�o,46114,46114,589,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000065259A178D66F1BFE3F91C61E9D04340,46351,Chelva,46106,46106,590,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000678B0ADEC33F5BF48465655CDDE4340,16313,Camporrobles,46080,46080,591,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001D71FCACA057F4BF0851DF9DC3E34340,16321,Sinarcas,46232,46232,592,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AD8A66E5B936F4BF184E8750A3D54340,46321,Utiel,46249,46249,593,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007FD1C5F4C4AEF2BF0426BB7BEACF4340,46312,Utiel,46249,46249,594,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C32499CF5803F6BF57D01E043CE84340,16312,Sinarcas,46232,46232,595,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002EF7E10E2260F5BF3C6182E8D7D54340,46339,Camporrobles,46080,46080,596,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000966BF8DE637BF4BF949A71996CCF4340,46313,Utiel,46249,46249,597,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004EAF1E6D62C8F5BF6897017EBEC24340,46311,Venta del Moro,46254,46254,598,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000399A9DE86414F4BF44E1D63AF6BC4340,46353,Requena,46213,46213,599,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C24AFFD9FA76F2BF6840A6BA8CC24340,46390,Requena,46213,46213,600,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000075BD5F8AE8ABF2BF9188B78226B74340,46352,Requena,46213,46213,601,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F67F7D1844A3F1BF54C514E242B34340,46357,Requena,46213,46213,602,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FD340E710B2BF0BFB262EDE705BC4340,46391,Requena,46213,46213,603,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004BF8A2BFB5FAF0BF6E0F7B8341CC4340,46351,Requena,46213,46213,604,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000CA0994DEFF8E4BFA48CB2DCB0B84340,46370,Godelleta,46136,46136,605,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005174ABE4B50FDFBFF6F2EA46B0C34340,46182,Paterna,46190,46190,606,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FBCA96C73F34E1BF0D4C0D214DB54340,46909,Torrent,46244,46244,607,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000759BA2B945EFDEBF3537864788B54340,46901,Torrent,46244,46244,608,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000086986430C0C0E1BF904F2BC571BD4340,46394,Riba-roja de T�ria,46214,46214,609,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000513C28399A98DEBFEA9EB82B3CC84340,46184,B�tera,46070,46070,610,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C862300BCFF4DEBF96F8555ECAC84340,46117,San Antonio de Benag�ber,46903,46903,611,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000643DBAF243B2DDBF523F415CDEC14340,46988,Paterna,46190,46190,612,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004D5215E6DD8DDBBF13B06BDF6EC14340,46989,Paterna,46190,46190,613,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B2443667D081DBBF12B96699F9C24340,46980,Paterna,46190,46190,614,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C757723D87E9D9BFFC5D73FF1DC54340,46112,Valencia,46250,46250,615,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F4C9FCF28482D5BFC3B86026ACC54340,46135,Valencia,46250,46250,616,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001776AD00E5F0D6BF8C82F9E2A2C24340,46131,Valencia,46250,46250,617,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009B983F654825DABF4D38C9DB09C84340,46116,Moncada,46171,46171,618,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AEA00818A9EADABFFBDBE28805C04340,46035,Valencia,46250,46250,619,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C16D18E116A6D9BF61FB4163D5BD4340,46015,Valencia,46250,46250,620,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009D6164D12986D8BFBFE9ADEA3AC24340,46016,Valencia,46250,46250,621,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F55A82CBFBC4D8BF39AF1E4F4EBF4340,46025,Valencia,46250,46250,622,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000024CD553AC3B4D7BF8E0973C758BF4340,46019,Valencia,46250,46250,623,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009EA3308EBEE0D6BFAB828D163EBE4340,46020,Valencia,46250,46250,624,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006BC099AC9E63D7BF6FBF4DBF57BD4340,46010,Valencia,46250,46250,625,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000038D32FC2B944D8BF8546667119BE4340,46009,Valencia,46250,46250,626,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C4AFE49DAB00D8BF75A153ED18BD4340,46003,Valencia,46250,46250,627,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001E1AC60AD6CCD8BF83655F499BBC4340,46008,Valencia,46250,46250,628,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005D5A7A4DC493D9BF68ED4300F9BB4340,46018,Valencia,46250,46250,629,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007CFF3DF31DC8D9BF641B3A419ABA4340,46014,Valencia,46250,46250,630,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000677ECDEF0909D9BFD8DFAB9F6AB94340,46017,Valencia,46250,46250,631,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000070ACF39A1420D8BFE2B2B4640CB94340,46026,Valencia,46250,46250,632,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000A885B7736FFBD7BFBA66915085BA4340,46006,Valencia,46250,46250,633,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DC684E558F78D7BFA3CF7C2F61BB4340,46005,Valencia,46250,46250,634,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000017502657C98D8BF02FDD96C0DBB4340,46007,Valencia,46250,46250,635,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B324A191D29FD7BF3FC019C4F3BB4340,46004,Valencia,46250,46250,636,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E49674009A8FD6BF32FC0D6871BC4340,46021,Valencia,46250,46250,637,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005FE8E5CFB2EAD5BF0BC0E6C24CBC4340,46022,Valencia,46250,46250,638,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000003036EE76AEFD4BFB0838C1C81BC4340,46011,Valencia,46250,46250,639,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000694503318134D7BFD2FDA571A9B94340,46013,Valencia,46250,46250,640,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B1F5A9DB0E6DD5BF2076F4BBF2B94340,46024,Valencia,46250,46250,641,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005449FCB14F46D6BF09DFDF9ACEBA4340,46023,Valencia,46250,46250,642,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C048F4D8194ED8BFC6CFF4E68EBC4340,46001,Valencia,46250,46250,643,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006D5AE960DD94D4BF2AFC8CA094AD4340,46012,Valencia,46250,46250,644,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E6620B335358D9BFBC64993B9CA64340,46439,Sollana,46233,46233,645,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008412D00B576AD1BF5D3E043E27A24340,46420,Sueca,46235,46235,646,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009C9CD0A14BF1D0BFB760DB97689F4340,46419,Sueca,46235,46235,647,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000027292AD3ABC9CCBFE5F2298CAE974340,46408,Cullera,46105,46105,648,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000282E9F8C0022F2BF1AAFAC3DCEA54340,46356,Requena,46213,46213,649,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C606894F4FAEF4BF4E1DDE868AB54340,46354,Requena,46213,46213,650,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006F8BE99F0254F1BF79EA8869DBAA4340,46355,Requena,46213,46213,651,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
